"~id","~start_node_id","~end_node_id","~relationship_type"
"1152934698746381005","717","720","BELONG_TO"
"1152934698746381009","721","10515","BELONG_TO"
"1152934698746381011","723","10251","BELONG_TO"
"1152934698746381012","724","10654","BELONG_TO"
"1152934698746381014","726","10654","BELONG_TO"
"1152934698746381015","727","10476","BELONG_TO"
"1152934698746381016","728","10251","BELONG_TO"
"1152934698746381017","729","10420","BELONG_TO"
"1152934698746381019","731","10476","BELONG_TO"
"1152934698746381021","733","10347","BELONG_TO"
"1152934698746381023","735","737","BELONG_TO"
"1152934698746381026","738","10515","BELONG_TO"
"1152934698746381029","741","36","BELONG_TO"
"1152934698746381033","745","10347","BELONG_TO"
"1152934698746381035","747","488","BELONG_TO"
"1152934698746381038","750","10485","BELONG_TO"
"1152934698746381042","754","10515","BELONG_TO"
"1152934698746381045","757","10251","BELONG_TO"
"1152934698746381048","760","10251","BELONG_TO"
"1152934698746381052","764","10251","BELONG_TO"
"1152934698746381055","767","10251","BELONG_TO"
"1152934698746381056","768","488","BELONG_TO"
"1152934698746381058","770","10476","BELONG_TO"
"1152934698746381060","772","10251","BELONG_TO"
"1152934698746381062","774","10485","BELONG_TO"
"1152934698746381066","778","10485","BELONG_TO"
"1152934698746381068","780","10251","BELONG_TO"
"1152934698746381070","782","10251","BELONG_TO"
"1152934698746381072","784","10476","BELONG_TO"
"1152934698746381073","785","10251","BELONG_TO"
"1152934698746381075","787","10251","BELONG_TO"
"1152934698746381076","788","10476","BELONG_TO"
"1152934698746381078","790","10251","BELONG_TO"
"1152934698746381079","791","10251","BELONG_TO"
"1152934698746381080","792","10515","BELONG_TO"
"1152934698746381082","794","10476","BELONG_TO"
"1152934698746381084","796","488","BELONG_TO"
"1152934698746381086","798","10251","BELONG_TO"
"1152934698746381087","799","10334","BELONG_TO"
"1152934698746381089","801","10334","BELONG_TO"
"1152934698746381091","803","10334","BELONG_TO"
"1152934698746381092","804","806","BELONG_TO"
"1152934698746381095","807","10251","BELONG_TO"
"1152934698746381096","808","812","BELONG_TO"
"1152934698746381098","810","297","BELONG_TO"
"1152934698746381101","813","816","BELONG_TO"
"1152934698746381102","814","10251","BELONG_TO"
"1152934698746381105","817","488","BELONG_TO"
"1152934698746381106","818","488","BELONG_TO"
"1152934698746381108","820","488","BELONG_TO"
"1152934698746381109","821","10515","BELONG_TO"
"1152934698746381110","822","255","BELONG_TO"
"1152934698746381112","824","10251","BELONG_TO"
"1152934698746381113","825","10251","BELONG_TO"
"1152934698746381114","826","488","BELONG_TO"
"1152934698746381116","828","10485","BELONG_TO"
"1152934698746381117","829","10420","BELONG_TO"
"1152934698746381119","831","834","BELONG_TO"
"1152934698746381120","832","10522","BELONG_TO"
"1152934698746381123","835","839","BELONG_TO"
"1152934698746381125","837","10251","BELONG_TO"
"1152934698746381128","840","842","BELONG_TO"
"1152934698746381131","843","847","BELONG_TO"
"1152934698746381133","845","10522","BELONG_TO"
"1152934698746381136","848","10251","BELONG_TO"
"1152934698746381138","850","852","BELONG_TO"
"1152934698746381141","853","857","BELONG_TO"
"1152934698746381143","855","43","BELONG_TO"
"1152934698746381146","858","10515","BELONG_TO"
"1152934698746381148","860","864","BELONG_TO"
"1152934698746381150","862","10251","BELONG_TO"
"1152934698746381153","865","10251","BELONG_TO"
"1152934698746381155","867","10251","BELONG_TO"
"1152934698746381156","868","872","BELONG_TO"
"1152934698746381158","870","10251","BELONG_TO"
"1152934698746381161","873","10251","BELONG_TO"
"1152934698746381163","875","338","BELONG_TO"
"1152934698746381165","877","10251","BELONG_TO"
"1152934698746381166","878","338","BELONG_TO"
"1152934698746381167","879","881","BELONG_TO"
"1152934698746381170","882","885","BELONG_TO"
"1152934698746381174","886","295","BELONG_TO"
"1152934698746381176","888","10251","BELONG_TO"
"1152934698746381178","890","10251","BELONG_TO"
"1152934698746381179","891","10251","BELONG_TO"
"1152934698746381180","892","10251","BELONG_TO"
"1152934698746381182","894","10420","BELONG_TO"
"1152934698746381184","896","899","BELONG_TO"
"1152934698746381186","898","902","BELONG_TO"
"1152934698746381188","900","905","BELONG_TO"
"1152934698746381191","903","338","BELONG_TO"
"1152934698746381194","906","10251","BELONG_TO"
"1152934698746381195","907","10251","BELONG_TO"
"1152934698746381196","908","462","BELONG_TO"
"1152934698746381197","909","10251","BELONG_TO"
"1152934698746381198","910","913","BELONG_TO"
"1152934698746381199","911","10251","BELONG_TO"
"1152934698746381202","914","10251","BELONG_TO"
"1152934698746381203","915","10420","BELONG_TO"
"1152934698746381204","916","10251","BELONG_TO"
"1152934698746381207","919","921","BELONG_TO"
"1152934698746381211","923","10251","BELONG_TO"
"1152934698746381213","925","10445","BELONG_TO"
"1152934698746381215","927","10420","BELONG_TO"
"1152934698746381217","929","10251","BELONG_TO"
"1152934698746381218","930","10251","BELONG_TO"
"1152934698746381219","931","10251","BELONG_TO"
"1152934698746381220","932","10251","BELONG_TO"
"1152934698746381221","933","10251","BELONG_TO"
"1152934698746381222","934","937","BELONG_TO"
"1152934698746381223","935","10251","BELONG_TO"
"1152934698746381226","938","10485","BELONG_TO"
"1152934698746381228","940","943","BELONG_TO"
"1152934698746381230","942","10334","BELONG_TO"
"1152934698746381232","944","10334","BELONG_TO"
"1152934698746381234","946","10334","BELONG_TO"
"1152934698746381235","947","950","BELONG_TO"
"1152934698746381236","948","952","BELONG_TO"
"1152934698746381239","951","10334","BELONG_TO"
"1152934698746381241","953","10334","BELONG_TO"
"1152934698746381242","954","10334","BELONG_TO"
"1152934698746381244","956","10273","BELONG_TO"
"1152934698746381245","957","10266","BELONG_TO"
"1152934698746381246","958","10456","BELONG_TO"
"1152934698746381247","959","10251","BELONG_TO"
"1152934698746381248","960","10251","BELONG_TO"
"1152934698746381250","962","10515","BELONG_TO"
"1152934698746381252","964","10251","BELONG_TO"
"1152934698746381253","965","10251","BELONG_TO"
"1152934698746381254","966","10251","BELONG_TO"
"1152934698746381255","967","10251","BELONG_TO"
"1152934698746381256","968","10251","BELONG_TO"
"1152934698746381257","969","10251","BELONG_TO"
"1152934698746381259","971","10251","BELONG_TO"
"1152934698746381261","973","10251","BELONG_TO"
"1152934698746381262","974","10251","BELONG_TO"
"1152934698746381263","975","10251","BELONG_TO"
"1152934698746381265","977","10251","BELONG_TO"
"1152934698746381266","978","10251","BELONG_TO"
"1152934698746381267","979","10251","BELONG_TO"
"1152934698746381269","981","10251","BELONG_TO"
"1152934698746381271","983","10251","BELONG_TO"
"1152934698746381272","984","10251","BELONG_TO"
"1152934698746381274","986","10512","BELONG_TO"
"1152934698746381275","987","10251","BELONG_TO"
"1152934698746381277","989","10251","BELONG_TO"
"1152934698746381278","990","10420","BELONG_TO"
"1152934698746381279","991","10485","BELONG_TO"
"1152934698746381280","992","10251","BELONG_TO"
"1152934698746381281","993","10251","BELONG_TO"
"1152934698746381283","995","10420","BELONG_TO"
"1152934698746381284","996","10485","BELONG_TO"
"1152934698746381286","998","10420","BELONG_TO"
"1152934698746381288","1000","10251","BELONG_TO"
"1152934698746381290","1002","1005","BELONG_TO"
"1152934698746381292","1004","10251","BELONG_TO"
"1152934698746381294","1006","10678","BELONG_TO"
"1152934698746381295","1007","10654","BELONG_TO"
"1152934698746381296","1008","1011","BELONG_TO"
"1152934698746381300","1012","10251","BELONG_TO"
"1152934698746381302","1014","10251","BELONG_TO"
"1152934698746381304","1016","10420","BELONG_TO"
"1152934698746381305","1017","10420","BELONG_TO"
"1152934698746381306","1018","10251","BELONG_TO"
"1152934698746381308","1020","10251","BELONG_TO"
"1152934698746381310","1022","10251","BELONG_TO"
"1152934698746381312","1024","10334","BELONG_TO"
"1152934698746381313","1025","10334","BELONG_TO"
"1152934698746381314","1026","10557","BELONG_TO"
"1152934698746381315","1027","10334","BELONG_TO"
"1152934698746381316","1028","10334","BELONG_TO"
"1152934698746381317","1029","10334","BELONG_TO"
"1152934698746381319","1031","10334","BELONG_TO"
"1152934698746381321","1033","10334","BELONG_TO"
"1152934698746381322","1034","10334","BELONG_TO"
"1152934698746381324","1036","10334","BELONG_TO"
"1152934698746381326","1038","10334","BELONG_TO"
"1152934698746381328","1040","10334","BELONG_TO"
"1152934698746381329","1041","10334","BELONG_TO"
"1152934698746381331","1043","10557","BELONG_TO"
"1152934698746381333","1045","10334","BELONG_TO"
"1152934698746381334","1046","10557","BELONG_TO"
"1152934698746381337","1049","10334","BELONG_TO"
"1152934698746381339","1051","10251","BELONG_TO"
"1152934698746381341","1053","10347","BELONG_TO"
"1152934698746381343","1055","10251","BELONG_TO"
"1152934698746381345","1057","10251","BELONG_TO"
"1152934698746381347","1059","10347","BELONG_TO"
"1152934698746381348","1060","10251","BELONG_TO"
"1152934698746381350","1062","10251","BELONG_TO"
"1152934698746381351","1063","488","BELONG_TO"
"1152934698746381352","1064","10251","BELONG_TO"
"1152934698746381353","1065","10251","BELONG_TO"
"1152934698746381354","1066","10420","BELONG_TO"
"1152934698746381356","1068","10251","BELONG_TO"
"1152934698746381358","1070","10251","BELONG_TO"
"1152934698746381359","1071","10251","BELONG_TO"
"1152934698746381360","1072","10334","BELONG_TO"
"1152934698746381361","1073","10334","BELONG_TO"
"1152934698746381363","1075","10334","BELONG_TO"
"1152934698746381364","1076","1080","BELONG_TO"
"1152934698746381366","1078","10420","BELONG_TO"
"1152934698746381369","1081","10251","BELONG_TO"
"1152934698746381370","1082","10420","BELONG_TO"
"1152934698746381371","1083","10251","BELONG_TO"
"1152934698746381373","1085","10420","BELONG_TO"
"1152934698746381375","1087","10420","BELONG_TO"
"1152934698746381377","1089","10485","BELONG_TO"
"1152934698746381379","1091","10420","BELONG_TO"
"1152934698746381381","1093","10485","BELONG_TO"
"1152934698746381383","1095","10485","BELONG_TO"
"1152934698746381385","1097","10478","BELONG_TO"
"1152934698746381387","1099","10251","BELONG_TO"
"1152934698746381388","1100","10251","BELONG_TO"
"1152934698746381389","1101","10485","BELONG_TO"
"1152934698746381390","1102","10251","BELONG_TO"
"1152934698746381392","1104","10251","BELONG_TO"
"1152934698746381394","1106","98","BELONG_TO"
"1152934698746381395","1107","10485","BELONG_TO"
"1152934698746381397","1109","10512","BELONG_TO"
"1152934698746381399","1111","10251","BELONG_TO"
"1152934698746381401","1113","10251","BELONG_TO"
"1152934698746381403","1115","10478","BELONG_TO"
"1152934698746381404","1116","10251","BELONG_TO"
"1152934698746381406","1118","10251","BELONG_TO"
"1152934698746381407","1119","10476","BELONG_TO"
"1152934698746381409","1121","10476","BELONG_TO"
"1152934698746381411","1123","10251","BELONG_TO"
"1152934698746381413","1125","10654","BELONG_TO"
"1152934698746381415","1127","11035","BELONG_TO"
"1152934698746381416","1128","10512","BELONG_TO"
"1152934698746381417","1129","10251","BELONG_TO"
"1152934698746381419","1131","10251","BELONG_TO"
"1152934698746381420","1132","10251","BELONG_TO"
"1152934698746381422","1134","10420","BELONG_TO"
"1152934698746381424","1136","10512","BELONG_TO"
"1152934698746381425","1137","10251","BELONG_TO"
"1152934698746381427","1139","10251","BELONG_TO"
"1152934698746381429","1141","10251","BELONG_TO"
"1152934698746381431","1143","10251","BELONG_TO"
"1152934698746381433","1145","10251","BELONG_TO"
"1152934698746381434","1146","10251","BELONG_TO"
"1152934698746381435","1147","10251","BELONG_TO"
"1152934698746381437","1149","10251","BELONG_TO"
"1152934698746381438","1150","10251","BELONG_TO"
"1152934698746381439","1151","10251","BELONG_TO"
"1152934698746381440","1152","10251","BELONG_TO"
"1152934698746381442","1154","10251","BELONG_TO"
"1152934698746381443","1155","10251","BELONG_TO"
"1152934698746381445","1157","10251","BELONG_TO"
"1152934698746381447","1159","488","BELONG_TO"
"1152934698746381448","1160","10485","BELONG_TO"
"1152934698746381450","1162","10251","BELONG_TO"
"1152934698746381452","1164","10251","BELONG_TO"
"1152934698746381453","1165","10251","BELONG_TO"
"1152934698746381455","1167","10334","BELONG_TO"
"1152934698746381457","1169","10334","BELONG_TO"
"1152934698746381459","1171","10334","BELONG_TO"
"1152934698746381462","1174","10334","BELONG_TO"
"1152934698746381464","1176","10334","BELONG_TO"
"1152934698746381465","1177","10334","BELONG_TO"
"1152934698746381467","1179","10334","BELONG_TO"
"1152934698746381468","1180","10334","BELONG_TO"
"1152934698746381470","1182","10334","BELONG_TO"
"1152934698746381472","1184","10334","BELONG_TO"
"1152934698746381473","1185","10334","BELONG_TO"
"1152934698746381475","1187","10334","BELONG_TO"
"1152934698746381477","1189","10557","BELONG_TO"
"1152934698746381479","1191","1194","BELONG_TO"
"1152934698746381481","1193","10515","BELONG_TO"
"1152934698746381483","1195","1199","BELONG_TO"
"1152934698746381485","1197","10251","BELONG_TO"
"1152934698746381488","1200","10347","BELONG_TO"
"1152934698746381490","1202","10251","BELONG_TO"
"1152934698746381492","1204","10251","BELONG_TO"
"1152934698746381495","1207","10251","BELONG_TO"
"1152934698746381497","1209","10251","BELONG_TO"
"1152934698746381498","1210","10251","BELONG_TO"
"1152934698746381500","1212","10251","BELONG_TO"
"1152934698746381501","1213","10654","BELONG_TO"
"1152934698746381505","1217","10251","BELONG_TO"
"1152934698746381507","1219","10251","BELONG_TO"
"1152934698746381509","1221","10251","BELONG_TO"
"1152934698746381510","1222","10251","BELONG_TO"
"1152934698746381512","1224","488","BELONG_TO"
"1152934698746381514","1226","10347","BELONG_TO"
"1152934698746381516","1228","10420","BELONG_TO"
"1152934698746381517","1229","10515","BELONG_TO"
"1152934698746381519","1231","10251","BELONG_TO"
"1152934698746381520","1232","10251","BELONG_TO"
"1152934698746381521","1233","10251","BELONG_TO"
"1152934698746381523","1235","10251","BELONG_TO"
"1152934698746381524","1236","10251","BELONG_TO"
"1152934698746381525","1237","10251","BELONG_TO"
"1152934698746381528","1240","10251","BELONG_TO"
"1152934698746381530","1242","10251","BELONG_TO"
"1152934698746381531","1243","10251","BELONG_TO"
"1152934698746381533","1245","10251","BELONG_TO"
"1152934698746381535","1247","10251","BELONG_TO"
"1152934698746381537","1249","10251","BELONG_TO"
"1152934698746381539","1251","10251","BELONG_TO"
"1152934698746381542","1254","10251","BELONG_TO"
"1152934698746381544","1256","10420","BELONG_TO"
"1152934698746381546","1258","10347","BELONG_TO"
"1152934698746381548","1260","10420","BELONG_TO"
"1152934698746381549","1261","10251","BELONG_TO"
"1152934698746381551","1263","10251","BELONG_TO"
"1152934698746381552","1264","10334","BELONG_TO"
"1152934698746381553","1265","10347","BELONG_TO"
"1152934698746381555","1267","10251","BELONG_TO"
"1152934698746381557","1269","10423","BELONG_TO"
"1152934698746381558","1270","10420","BELONG_TO"
"1152934698746381560","1272","10420","BELONG_TO"
"1152934698746381561","1273","10420","BELONG_TO"
"1152934698746381562","1274","10420","BELONG_TO"
"1152934698746381563","1275","10420","BELONG_TO"
"1152934698746381564","1276","10420","BELONG_TO"
"1152934698746381565","1277","10420","BELONG_TO"
"1152934698746381566","1278","10251","BELONG_TO"
"1152934698746381567","1279","10420","BELONG_TO"
"1152934698746381568","1280","10420","BELONG_TO"
"1152934698746381569","1281","10251","BELONG_TO"
"1152934698746381571","1283","10423","BELONG_TO"
"1152934698746381572","1284","10485","BELONG_TO"
"1152934698746381573","1285","10420","BELONG_TO"
"1152934698746381574","1286","10251","BELONG_TO"
"1152934698746381575","1287","10251","BELONG_TO"
"1152934698746381576","1288","10420","BELONG_TO"
"1152934698746381577","1289","10251","BELONG_TO"
"1152934698746381578","1290","10420","BELONG_TO"
"1152934698746381579","1291","10251","BELONG_TO"
"1152934698746381580","1292","10251","BELONG_TO"
"1152934698746381581","1293","488","BELONG_TO"
"1152934698746381583","1295","10251","BELONG_TO"
"1152934698746381585","1297","10251","BELONG_TO"
"1152934698746381586","1298","10347","BELONG_TO"
"1152934698746381588","1300","36","BELONG_TO"
"1152934698746381589","1301","10251","BELONG_TO"
"1152934698746381591","1303","10347","BELONG_TO"
"1152934698746381592","1304","10515","BELONG_TO"
"1152934698746381593","1305","10515","BELONG_TO"
"1152934698746381594","1306","10654","BELONG_TO"
"1152934698746381595","1307","10251","BELONG_TO"
"1152934698746381597","1309","1311","BELONG_TO"
"1152934698746381598","1310","1314","BELONG_TO"
"1152934698746381600","1312","10408","BELONG_TO"
"1152934698746381603","1315","10334","BELONG_TO"
"1152934698746381605","1317","10334","BELONG_TO"
"1152934698746381607","1319","10251","BELONG_TO"
"1152934698746381609","1321","10476","BELONG_TO"
"1152934698746381611","1323","10515","BELONG_TO"
"1152934698746381613","1325","10251","BELONG_TO"
"1152934698746381614","1326","10251","BELONG_TO"
"1152934698746381615","1327","10515","BELONG_TO"
"1152934698746381616","1328","10476","BELONG_TO"
"1152934698746381617","1329","10485","BELONG_TO"
"1152934698746381619","1331","10515","BELONG_TO"
"1152934698746381621","1333","10251","BELONG_TO"
"1152934698746381625","1337","10251","BELONG_TO"
"1152934698746381627","1339","10251","BELONG_TO"
"1152934698746381628","1340","10251","BELONG_TO"
"1152934698746381630","1342","10515","BELONG_TO"
"1152934698746381631","1343","10251","BELONG_TO"
"1152934698746381634","1346","10485","BELONG_TO"
"1152934698746381636","1348","10476","BELONG_TO"
"1152934698746381637","1349","10251","BELONG_TO"
"1152934698746381638","1350","10251","BELONG_TO"
"1152934698746381640","1352","10515","BELONG_TO"
"1152934698746381642","1354","10251","BELONG_TO"
"1152934698746381644","1356","10347","BELONG_TO"
"1152934698746381645","1357","10251","BELONG_TO"
"1152934698746381646","1358","10251","BELONG_TO"
"1152934698746381647","1359","10654","BELONG_TO"
"1152934698746381648","1360","10251","BELONG_TO"
"1152934698746381650","1362","10251","BELONG_TO"
"1152934698746381651","1363","10251","BELONG_TO"
"1152934698746381653","1365","10251","BELONG_TO"
"1152934698746381654","1366","10654","BELONG_TO"
"1152934698746381656","1368","10334","BELONG_TO"
"1152934698746381658","1370","10251","BELONG_TO"
"1152934698746381661","1373","10251","BELONG_TO"
"1152934698746381663","1375","10700","BELONG_TO"
"1152934698746381664","1376","10251","BELONG_TO"
"1152934698746381665","1377","10251","BELONG_TO"
"1152934698746381666","1378","10251","BELONG_TO"
"1152934698746381667","1379","10251","BELONG_TO"
"1152934698746381669","1381","10251","BELONG_TO"
"1152934698746381671","1383","10515","BELONG_TO"
"1152934698746381673","1385","1387","BELONG_TO"
"1152934698746381674","1386","10251","BELONG_TO"
"1152934698746381676","1388","10251","BELONG_TO"
"1152934698746381677","1389","36","BELONG_TO"
"1152934698746381679","1391","10251","BELONG_TO"
"1152934698746381682","1394","488","BELONG_TO"
"1152934698746381684","1396","10251","BELONG_TO"
"1152934698746381686","1398","1401","BELONG_TO"
"1152934698746381688","1400","10251","BELONG_TO"
"1152934698746381690","1402","10251","BELONG_TO"
"1152934698746381691","1403","10251","BELONG_TO"
"1152934698746381693","1405","10420","BELONG_TO"
"1152934698746381695","1407","10476","BELONG_TO"
"1152934698746381697","1409","10420","BELONG_TO"
"1152934698746381699","1411","10522","BELONG_TO"
"1152934698746381702","1414","10485","BELONG_TO"
"1152934698746381704","1416","10251","BELONG_TO"
"1152934698746381705","1417","10700","BELONG_TO"
"1152934698746381707","1419","10898","BELONG_TO"
"1152934698746381709","1421","10251","BELONG_TO"
"1152934698746381710","1422","10515","BELONG_TO"
"1152934698746381711","1423","36","BELONG_TO"
"1152934698746381712","1424","10515","BELONG_TO"
"1152934698746381713","1425","10678","BELONG_TO"
"1152934698746381715","1427","10485","BELONG_TO"
"1152934698746381717","1429","10485","BELONG_TO"
"1152934698746381719","1431","10512","BELONG_TO"
"1152934698746381721","1433","488","BELONG_TO"
"1152934698746381723","1435","10898","BELONG_TO"
"1152934698746381726","1438","488","BELONG_TO"
"1152934698746381728","1440","10347","BELONG_TO"
"1152934698746381729","1441","488","BELONG_TO"
"1152934698746381733","1445","10476","BELONG_TO"
"1152934698746381735","1447","10251","BELONG_TO"
"1152934698746381737","1449","10485","BELONG_TO"
"1152934698746381739","1451","10476","BELONG_TO"
"1152934698746381743","1455","10485","BELONG_TO"
"1152934698746381745","1457","10420","BELONG_TO"
"1152934698746381747","1459","10485","BELONG_TO"
"1152934698746381749","1461","369","BELONG_TO"
"1152934698746381751","1463","488","BELONG_TO"
"1152934698746381753","1465","10515","BELONG_TO"
"1152934698746381755","1467","10557","BELONG_TO"
"1152934698746381757","1469","10557","BELONG_TO"
"1152934698746381758","1470","10557","BELONG_TO"
"1152934698746381759","1471","10557","BELONG_TO"
"1152934698746381760","1472","10557","BELONG_TO"
"1152934698746381761","1473","33","BELONG_TO"
"1152934698746381763","1475","10515","BELONG_TO"
"1152934698746381765","1477","10476","BELONG_TO"
"1152934698746381767","1479","10476","BELONG_TO"
"1152934698746381769","1481","488","BELONG_TO"
"1152934698746381771","1483","10654","BELONG_TO"
"1152934698746381772","1484","10522","BELONG_TO"
"1152934698746381774","1486","10476","BELONG_TO"
"1152934698746381776","1488","10700","BELONG_TO"
"1152934698746381778","1490","488","BELONG_TO"
"1152934698746381779","1491","10700","BELONG_TO"
"1152934698746381780","1492","10476","BELONG_TO"
"1152934698746381781","1493","1496","BELONG_TO"
"1152934698746381785","1497","10522","BELONG_TO"
"1152934698746381787","1499","126","BELONG_TO"
"1152934698746381791","1503","531","BELONG_TO"
"1152934698746381793","1505","1508","BELONG_TO"
"1152934698746381797","1509","1512","BELONG_TO"
"1152934698746381799","1511","1508","BELONG_TO"
"1152934698746381801","1513","1516","BELONG_TO"
"1152934698746381802","1514","10485","BELONG_TO"
"1152934698746381805","1517","10251","BELONG_TO"
"1152934698746381807","1519","10547","BELONG_TO"
"1152934698746381811","1523","10476","BELONG_TO"
"1152934698746381813","1525","10485","BELONG_TO"
"1152934698746381817","1529","11035","BELONG_TO"
"1152934698746381819","1531","10420","BELONG_TO"
"1152934698746381821","1533","10515","BELONG_TO"
"1152934698746381823","1535","10700","BELONG_TO"
"1152934698746381824","1536","10251","BELONG_TO"
"1152934698746381826","1538","10251","BELONG_TO"
"1152934698746381828","1540","10485","BELONG_TO"
"1152934698746381830","1542","488","BELONG_TO"
"1152934698746381833","1545","488","BELONG_TO"
"1152934698746381834","1546","10515","BELONG_TO"
"1152934698746381836","1548","1551","BELONG_TO"
"1152934698746381840","1552","1554","BELONG_TO"
"1152934698746381841","1553","488","BELONG_TO"
"1152934698746381843","1555","10251","BELONG_TO"
"1152934698746381844","1556","10700","BELONG_TO"
"1152934698746381845","1557","10654","BELONG_TO"
"1152934698746381847","1559","10485","BELONG_TO"
"1152934698746381849","1561","10485","BELONG_TO"
"1152934698746381851","1563","10485","BELONG_TO"
"1152934698746381853","1565","10478","BELONG_TO"
"1152934698746381855","1567","10420","BELONG_TO"
"1152934698746381857","1569","10420","BELONG_TO"
"1152934698746381859","1571","360","BELONG_TO"
"1152934698746381860","1572","10251","BELONG_TO"
"1152934698746381862","1574","10420","BELONG_TO"
"1152934698746381864","1576","10476","BELONG_TO"
"1152934698746381866","1578","10746","BELONG_TO"
"1152934698746381868","1580","10522","BELONG_TO"
"1152934698746381870","1582","10347","BELONG_TO"
"1152934698746381959","1671","10678","BELONG_TO"
"1152934698746381965","1677","10678","BELONG_TO"
"1152934698746382017","1729","10678","BELONG_TO"
"1152934698746382972","2684","10678","BELONG_TO"
"1152934698746383207","2919","10678","BELONG_TO"
"1152934698746383597","3309","10678","BELONG_TO"
"1152934698746383785","3497","10678","BELONG_TO"
"1152934698746383991","3703","10678","BELONG_TO"
"1152934698746384822","4534","10678","BELONG_TO"
"1152934698746384854","4566","10678","BELONG_TO"
"1152934698746385058","4770","10678","BELONG_TO"
"1152934698746385578","5290","10678","BELONG_TO"
"1152934698746386032","5744","10678","BELONG_TO"
"1152934698746386166","5878","10678","BELONG_TO"
"1152934698746386404","6116","10678","BELONG_TO"
"1152934698746386419","6131","10678","BELONG_TO"
"1152934698746386468","6180","10678","BELONG_TO"
"1152934698746386798","6510","10678","BELONG_TO"
"1152934698746387550","7262","10678","BELONG_TO"
"1152934698746387746","7458","10678","BELONG_TO"
"1152934698746387926","7638","10678","BELONG_TO"
"1152934698746388028","7740","10678","BELONG_TO"
"1152934698746388817","8529","10678","BELONG_TO"
"1152934698746388856","8568","10678","BELONG_TO"
"1152934698746388878","8590","10678","BELONG_TO"
"1152934698746389186","8898","10678","BELONG_TO"
"1152934698746389520","9232","10678","BELONG_TO"
"1152934698746389935","9647","10678","BELONG_TO"
"1152934698746390375","10087","10678","BELONG_TO"
"1152934698746390394","10106","10678","BELONG_TO"
"1152934698746390963","10675","10678","BELONG_TO"
"1152934698746391025","10737","10678","BELONG_TO"
"1152934698746391143","10855","10678","BELONG_TO"
"1152934698746391153","10865","10678","BELONG_TO"
"1152934698746391172","10884","10678","BELONG_TO"
"1152934698746391425","11137","10678","BELONG_TO"
"1152934698746391877","11589","10678","BELONG_TO"
"1152934698746386416","6128","10678","BELONG_TO"
"1152934698746388791","8503","8505","BELONG_TO"
"1152934698746385746","5458","5463","BELONG_TO"